Customer ID,is_churned,total_orders,total_revenue,avg_order_value,total_items,unique_products,days_active,last_order_days,order_rate,avg_items_per_order,R_score,F_score,M_score,RFM_Score
C12828,0,6,622.6978405337862,103.7829734222977,177,6,355,189,0.016901408450704224,29.5,2,2,3,7
C12829,0,6,683.1266146590981,113.85443577651635,131,6,482,13,0.012448132780082987,21.833333333333332,1,2,3,6
C12830,0,12,969.7297996132066,80.81081663443389,244,8,496,8,0.024193548387096774,20.333333333333332,4,5,5,14
C12831,0,4,224.55505714673959,56.138764286684896,109,4,446,81,0.008968609865470852,27.25,1,1,1,3
C12832,0,12,980.090103567215,81.67417529726792,324,9,467,65,0.02569593147751606,27.0,5,5,4,14
C12833,0,8,711.2417577371604,88.90521971714504,228,4,342,148,0.023391812865497075,28.5,3,4,3,10
C12834,0,6,399.87074263983845,66.64512377330641,100,6,300,59,0.02,16.666666666666668,5,2,1,8
C12835,0,8,491.6700821631401,61.45876027039251,202,7,298,156,0.026845637583892617,25.25,2,3,2,7
C12836,0,2,188.08831585670913,94.04415792835457,78,2,323,207,0.006191950464396285,39.0,2,1,1,4
C12837,0,5,502.3121246976281,100.46242493952562,129,5,243,47,0.0205761316872428,25.8,4,1,2,7
C12838,0,5,324.4319751379711,64.88639502759422,122,5,374,26,0.013368983957219251,24.4,4,1,1,6
C12839,0,8,779.2107668613759,97.40134585767198,247,6,438,68,0.0182648401826484,30.875,2,3,3,8
C12840,0,6,848.2851858028091,141.38086430046818,178,5,388,94,0.015463917525773196,29.666666666666668,3,3,5,11
C12841,0,5,442.5101112519965,88.50202225039929,100,5,441,29,0.011337868480725623,20.0,4,1,2,7
C12842,0,7,978.0813853153395,139.72591218790564,171,7,448,66,0.015625,24.428571428571427,2,3,4,9
C12843,0,5,290.77405785567305,58.15481157113461,75,5,272,13,0.01838235294117647,15.0,5,1,1,7
C12844,0,8,823.726587780961,102.96582347262013,221,6,398,56,0.020100502512562814,27.625,4,5,4,13
C12845,0,7,531.3792343643782,75.91131919491117,147,7,224,72,0.03125,21.0,3,4,3,10
C12846,0,7,434.9696715644157,62.13852450920224,169,6,474,38,0.014767932489451477,24.142857142857142,4,2,1,7
C12847,0,9,856.4735592801551,95.16372880890611,271,7,463,66,0.019438444924406047,30.11111111111111,4,4,4,12
C12848,0,7,1191.125537496845,170.16079107097787,236,5,512,19,0.013671875,33.714285714285715,3,2,4,9
C12849,0,7,825.7861071068704,117.96944387241005,202,6,509,25,0.0137524557956778,28.857142857142858,2,2,3,7
C12850,0,4,472.92261705130727,118.23065426282682,98,4,380,114,0.010526315789473684,24.5,3,2,2,7
C12851,0,9,1819.3236616879187,202.14707352087987,236,6,484,59,0.01859504132231405,26.22222222222222,4,4,5,13
C12852,0,4,697.3588350512903,174.33970876282257,132,4,246,53,0.016260162601626018,33.0,3,1,3,7
C12853,0,10,957.8665430671141,95.78665430671141,190,9,490,47,0.02040816326530612,19.0,5,5,4,14
C12854,0,10,964.0530635957153,96.40530635957154,208,7,495,0,0.020202020202020204,20.8,3,5,5,13
C12855,0,9,964.9251988130378,107.21391097922643,251,7,464,29,0.01939655172413793,27.88888888888889,1,3,4,8
C12856,0,6,523.0658425164047,87.17764041940079,154,4,424,49,0.014150943396226415,25.666666666666668,3,2,3,8
C12857,0,12,1014.0738039906397,84.5061503325533,360,9,381,10,0.031496062992125984,30.0,5,5,4,14
C12858,0,7,479.39042093572715,68.48434584796102,121,7,214,20,0.03271028037383177,17.285714285714285,2,2,4,8
C12859,0,9,537.8494702452862,59.76105224947624,264,9,520,17,0.01730769230769231,29.333333333333332,3,4,3,10
C12860,0,8,700.6132148168235,87.57665185210294,217,7,444,96,0.018018018018018018,27.125,5,3,3,11
C12861,0,4,645.9044100710342,161.47610251775856,151,4,420,43,0.009523809523809525,37.75,5,2,4,11
C12862,0,3,223.94837682895033,74.64945894298344,82,2,158,4,0.0189873417721519,27.333333333333332,5,1,1,7
C12863,0,7,371.43038466654474,53.061483523792106,127,6,493,3,0.014198782961460446,18.142857142857142,3,2,1,6
C12864,0,8,330.8320409247817,41.354005115597715,157,6,413,17,0.01937046004842615,19.625,2,4,2,8
C12865,0,7,534.8578640746014,76.40826629637162,173,7,157,14,0.044585987261146494,24.714285714285715,5,3,2,10
C12866,0,6,520.0984516579829,86.68307527633048,189,4,498,31,0.012048192771084338,31.5,2,2,2,6
C12867,0,6,681.3348663800452,113.55581106334087,94,5,519,7,0.011560693641618497,15.666666666666666,3,2,4,9
C12868,0,3,41.33129386412227,13.777097954707424,43,3,453,10,0.006622516556291391,14.333333333333334,3,1,2,6
C12869,0,11,1345.527299132313,122.32066355748299,304,6,414,42,0.026570048309178744,27.636363636363637,1,4,5,10
C12870,0,9,1501.4192416372248,166.82436018191387,237,6,365,49,0.024657534246575342,26.333333333333332,2,3,5,10
C12871,0,7,162.76003976970196,23.251434252814565,142,3,399,62,0.017543859649122806,20.285714285714285,1,2,1,4
C12872,0,9,966.8389367430835,107.42654852700929,134,7,314,175,0.028662420382165606,14.88888888888889,5,4,4,13
C12873,0,12,1142.9471077132043,95.24559230943369,260,9,478,6,0.02510460251046025,21.666666666666668,2,5,5,12
C12874,0,5,1089.55908860597,217.91181772119398,154,4,221,111,0.02262443438914027,30.8,2,2,5,9
C12875,0,7,513.4727351080427,73.35324787257753,176,7,329,216,0.02127659574468085,25.142857142857142,4,2,4,10
C12876,0,6,480.73857800771725,80.12309633461955,173,4,413,91,0.014527845036319613,28.833333333333332,2,2,2,6
C12877,0,10,665.0871455771472,66.50871455771473,271,8,495,44,0.020202020202020204,27.1,2,4,2,8
C12878,0,9,1540.052295012452,171.11692166805022,223,7,521,16,0.01727447216890595,24.77777777777778,2,4,5,11
C12879,0,6,498.86648040280306,83.14441340046717,124,4,386,144,0.015544041450777202,20.666666666666668,4,3,2,9
C12880,0,4,362.1561679923521,90.53904199808802,129,4,413,17,0.009685230024213076,32.25,1,1,1,3
C12881,0,6,496.670722821769,82.77845380362817,227,4,421,44,0.014251781472684086,37.833333333333336,1,1,2,4
C12882,0,6,696.2898109752252,116.0483018292042,180,6,394,6,0.015228426395939087,30.0,1,1,2,4
C12883,0,5,249.6485040444426,49.92970080888852,99,4,145,233,0.034482758620689655,19.8,2,1,1,4
C12884,0,7,529.3090070191864,75.61557243131234,212,6,434,75,0.016129032258064516,30.285714285714285,3,4,3,10
C12885,0,12,1264.40930087851,105.36744173987584,363,9,442,16,0.027149321266968326,30.25,4,5,5,14
C12886,1,6,679.5541189165474,113.25901981942457,150,5,459,59,0.013071895424836602,25.0,1,1,2,4
C12887,0,10,590.7727662251297,59.07727662251297,170,8,412,121,0.024271844660194174,17.0,5,5,5,15
C12888,0,8,1505.549540380544,188.193692547568,238,7,518,4,0.015444015444015444,29.75,3,2,5,10
C12889,0,7,1457.564274043736,208.22346772053373,227,5,449,70,0.015590200445434299,32.42857142857143,1,2,5,8
C12890,0,9,506.7289849053114,56.3032205450346,250,6,425,119,0.021176470588235293,27.77777777777778,3,5,5,13
C12891,0,8,310.0805382355823,38.76006727944779,151,5,457,52,0.0175054704595186,18.875,2,4,1,7
C12892,0,9,641.5194211115361,71.27993567905956,207,7,503,4,0.017892644135188866,23.0,4,4,4,12
C12893,0,13,1315.325186941644,101.17886053397261,314,8,386,85,0.03367875647668394,24.153846153846153,1,5,5,11
C12894,0,8,420.255516813535,52.531939601691874,134,8,344,78,0.023255813953488372,16.75,5,4,2,11
C12895,0,9,1342.763186361012,149.195909595668,306,7,439,73,0.02050113895216401,34.0,3,4,5,12
C12896,0,6,223.0811925607245,37.18019876012075,89,4,152,286,0.039473684210526314,14.833333333333334,5,5,5,15
C12897,0,5,161.66015792857777,32.332031585715555,70,4,392,110,0.012755102040816327,14.0,3,2,2,7
C12898,0,9,656.6669585713348,72.96299539681497,206,6,509,34,0.01768172888015717,22.88888888888889,3,4,3,10
C12899,0,15,1502.6177023511805,100.1745134900787,353,8,498,6,0.030120481927710843,23.533333333333335,2,5,5,12
C12900,0,7,631.9648051472385,90.2806864496055,265,6,431,1,0.016241299303944315,37.857142857142854,1,2,2,5
C12901,0,5,159.27037126887777,31.854074253775554,70,4,382,16,0.013089005235602094,14.0,3,1,1,5
C12902,0,11,2111.5644792005764,191.9604072000524,339,7,476,34,0.023109243697478993,30.818181818181817,1,5,5,11
C12903,0,6,422.85915134401654,70.47652522400276,144,6,433,0,0.013856812933025405,24.0,2,1,1,4
C12904,0,8,800.6733082807731,100.08416353509664,231,6,461,55,0.01735357917570499,28.875,4,3,4,11
C12905,0,6,319.81855011925194,53.30309168654199,161,5,465,57,0.012903225806451613,26.833333333333332,4,2,1,7
C12906,0,8,498.0795344746336,62.2599418093292,191,6,482,51,0.016597510373443983,23.875,5,2,2,9
C12907,0,9,1371.1425426642008,152.34917140713344,281,7,446,54,0.020179372197309416,31.22222222222222,5,4,5,14
C12908,0,5,486.06292173942586,97.21258434788517,106,5,274,269,0.01824817518248175,21.2,2,2,2,6
C12909,0,6,413.3508550902779,68.89180918171299,132,5,446,54,0.013452914798206279,22.0,4,2,2,8
C12910,1,12,912.4195492826658,76.03496244022215,263,9,499,9,0.02404809619238477,21.916666666666668,1,4,3,8
C12911,0,17,1981.9483497046394,116.58519704144938,475,12,494,20,0.03441295546558704,27.941176470588236,4,5,5,14
C12912,0,4,488.59817650077576,122.14954412519394,66,4,375,22,0.010666666666666666,16.5,1,1,2,4
C12913,1,5,341.07605804642037,68.21521160928407,169,5,191,83,0.02617801047120419,33.8,1,1,1,3
C12914,1,12,744.7544735614683,62.06287279678903,254,9,443,60,0.02708803611738149,21.166666666666668,1,4,2,7
C12915,0,6,325.5811393222404,54.2635232203734,142,4,419,109,0.014319809069212411,23.666666666666668,2,2,1,5
C12916,0,5,447.8835682949084,89.57671365898167,124,5,173,68,0.028901734104046242,24.8,1,1,1,3
C12917,0,5,574.3484987848035,114.8696997569607,154,5,469,69,0.010660980810234541,30.8,2,1,2,5
C12918,0,7,744.6748125716092,106.38211608165845,193,6,484,38,0.014462809917355372,27.571428571428573,4,2,3,9
C12919,0,7,495.19806954927685,70.74258136418241,181,6,490,9,0.014285714285714285,25.857142857142858,3,4,4,11
C12920,0,5,409.25295514418474,81.85059102883694,109,5,421,16,0.011876484560570071,21.8,5,2,1,8
C12921,0,7,760.4337953418153,108.63339933454505,179,7,452,23,0.015486725663716814,25.571428571428573,2,4,3,9
C12922,0,10,1255.6437537499153,125.56437537499153,258,8,503,4,0.019880715705765408,25.8,2,4,5,11
C12923,0,8,847.0134228527706,105.87667785659633,175,6,428,24,0.018691588785046728,21.875,4,2,3,9
C12924,0,7,691.5753713719131,98.79648162455901,211,7,413,39,0.01694915254237288,30.142857142857142,2,4,3,9
C12925,0,5,508.6201800027736,101.72403600055472,121,5,373,15,0.013404825737265416,24.2,4,1,2,7
C12926,0,7,474.8107333577878,67.83010476539826,206,4,497,20,0.014084507042253521,29.428571428571427,3,3,4,10
C12927,1,10,1148.6960023585393,114.86960023585394,190,9,410,61,0.024390243902439025,19.0,1,3,4,8
C12928,0,7,1333.8509411704895,190.55013445292707,218,6,374,160,0.01871657754010695,31.142857142857142,3,3,5,11
C12929,0,10,669.7834792594722,66.97834792594722,191,7,423,104,0.02364066193853428,19.1,5,4,2,11
C12930,1,2,429.2829605840782,214.6414802920391,39,2,74,409,0.02702702702702703,19.5,1,1,1,3
C12931,0,12,1071.2886945424864,89.27405787854053,290,9,467,1,0.02569593147751606,24.166666666666668,5,5,5,15
C12932,0,4,608.0592569058432,152.0148142264608,101,4,282,105,0.014184397163120567,25.25,2,2,4,8
C12933,0,3,52.04011967603484,17.34670655867828,23,3,374,121,0.008021390374331552,7.666666666666667,4,1,2,7
C12934,0,5,229.43069603983074,45.886139207966146,92,4,378,83,0.013227513227513227,18.4,4,2,1,7
C12935,0,7,574.647313078179,82.09247329688272,177,6,362,38,0.019337016574585635,25.285714285714285,5,3,2,10
C12936,0,14,1668.1332443002773,119.15237459287695,335,9,454,32,0.030837004405286344,23.928571428571427,1,5,5,11
C12937,0,3,494.17565307121413,164.72521769040472,92,3,215,156,0.013953488372093023,30.666666666666668,2,1,2,5
C12938,0,2,120.49941205944732,60.24970602972366,26,2,100,24,0.02,13.0,3,2,2,7
C12939,0,5,753.2299064836989,150.64598129673976,143,5,444,5,0.01126126126126126,28.6,3,1,3,7
C12940,0,5,757.1098473625086,151.42196947250173,114,3,501,31,0.00998003992015968,22.8,1,1,3,5
C12941,0,12,1382.549858325167,115.21248819376392,284,9,500,19,0.024,23.666666666666668,3,5,5,13
C12942,0,11,859.9960516870128,78.1814592442739,196,6,443,101,0.024830699774266364,17.818181818181817,5,5,3,13
C12943,0,6,431.7349655055808,71.95582758426347,160,5,428,40,0.014018691588785047,26.666666666666668,5,1,1,7
C12944,0,5,1038.80931204849,207.761862409698,158,4,298,169,0.016778523489932886,31.6,2,1,4,7
C12945,0,6,204.0053522820555,34.00089204700925,142,5,461,62,0.013015184381778741,23.666666666666668,2,4,3,9
C12946,0,10,1180.356918475937,118.0356918475937,302,8,317,64,0.031545741324921134,30.2,2,4,4,10
C12947,0,6,845.3069137804391,140.8844856300732,175,6,335,177,0.01791044776119403,29.166666666666668,5,4,5,14
C12948,0,8,825.1026288359834,103.13782860449793,213,6,457,19,0.0175054704595186,26.625,4,3,4,11
C12949,0,7,457.1845805020446,65.31208292886352,171,6,433,56,0.016166281755196306,24.428571428571427,3,2,1,6
C12950,0,11,708.1834408704474,64.3803128064043,216,9,469,14,0.023454157782515993,19.636363636363637,4,4,2,10
C12951,0,13,1042.8849124682056,80.22191634370812,353,10,503,39,0.02584493041749503,27.153846153846153,2,5,5,12
C12952,0,6,944.4473587325122,157.40789312208537,165,4,300,238,0.02,27.5,3,3,5,11
C12953,0,9,1072.7568928423402,119.19521031581559,237,8,371,56,0.02425876010781671,26.333333333333332,1,3,4,8
C12954,0,9,885.0914134687914,98.34349038542126,210,7,450,32,0.02,23.333333333333332,5,5,4,14
C12955,0,6,630.4628608440761,105.07714347401269,224,6,468,67,0.01282051282051282,37.333333333333336,5,2,3,10
C12956,0,7,444.66453586913724,63.52350512416246,177,7,446,58,0.01569506726457399,25.285714285714285,5,5,4,14
C12957,0,8,1357.1434149409397,169.64292686761746,243,6,425,42,0.018823529411764704,30.375,5,3,5,13
C12958,0,10,896.9706639000581,89.6970663900058,279,8,415,73,0.024096385542168676,27.9,3,5,5,13
C12959,0,9,814.1712235091142,90.46346927879046,229,4,394,129,0.02284263959390863,25.444444444444443,3,4,3,10
C12960,0,9,492.86769417551443,54.763077130612714,183,7,496,20,0.018145161290322582,20.333333333333332,5,3,1,9
C12961,0,8,760.1102062889398,95.01377578611748,135,6,484,9,0.01652892561983471,16.875,3,4,3,10
C12962,0,6,432.83520115559486,72.13920019259915,150,4,355,10,0.016901408450704224,25.0,4,2,2,8
C12963,0,10,823.3067353308592,82.33067353308591,301,7,416,81,0.02403846153846154,30.1,3,5,5,13
C12964,0,7,381.338575531781,54.476939361682994,239,6,543,0,0.01289134438305709,34.142857142857146,5,3,1,9
C12965,0,7,579.8584599953043,82.83692285647204,165,5,377,90,0.01856763925729443,23.571428571428573,2,4,2,8
C12966,0,9,773.31658066346,85.92406451816221,168,7,450,84,0.02,18.666666666666668,5,3,3,11
C12967,0,11,779.6226511971241,70.87478647246583,206,8,470,20,0.023404255319148935,18.727272727272727,5,5,3,13
C12968,0,12,1412.4250999190494,117.70209165992078,272,9,473,50,0.02536997885835095,22.666666666666668,4,5,5,14
C12969,0,9,308.461531997589,34.27350355528767,186,6,521,12,0.01727447216890595,20.666666666666668,3,4,1,8
C12970,0,7,807.140561287768,115.30579446968115,175,6,487,8,0.014373716632443531,25.0,2,2,4,8
C12971,0,3,130.37905046178145,43.459683487260484,64,2,38,187,0.07894736842105263,21.333333333333332,3,2,1,6
C12972,0,7,515.6009610633789,73.65728015191128,161,6,444,40,0.015765765765765764,23.0,2,2,1,5
C12973,0,10,698.0541921120321,69.8054192112032,220,8,409,64,0.02444987775061125,22.0,4,4,3,11
C12974,0,5,361.65108296668654,72.33021659333731,107,4,416,24,0.01201923076923077,21.4,3,2,2,7
C12975,1,7,641.7355310062532,91.67650442946474,152,5,519,3,0.01348747591522158,21.714285714285715,1,1,2,4
C12976,0,6,400.3386759918408,66.7231126653068,130,5,407,30,0.014742014742014743,21.666666666666668,2,2,2,6
C12977,0,7,1051.752907682397,150.2504153831996,185,6,488,53,0.014344262295081968,26.428571428571427,4,5,5,14
C12978,0,5,248.34078815699309,49.668157631398614,146,3,238,267,0.02100840336134454,29.2,1,1,2,4
C12979,0,8,219.5143525641067,27.439294070513338,157,5,497,43,0.01609657947686117,19.625,2,3,1,6
C12980,0,9,429.41563015416784,47.71284779490754,184,6,253,20,0.03557312252964427,20.444444444444443,3,5,5,13
C12981,0,7,402.2403706241404,57.46291008916291,175,6,184,84,0.03804347826086957,25.0,1,3,2,6
C12982,0,9,1135.4851740897457,126.16501934330508,220,8,470,54,0.019148936170212766,24.444444444444443,1,5,5,11
C12983,0,6,683.883650333246,113.98060838887433,180,5,196,0,0.030612244897959183,30.0,5,4,4,13
C12984,0,5,278.37306284108826,55.674612568217654,143,4,218,184,0.022935779816513763,28.6,5,1,1,7
C12985,0,5,597.2040806095227,119.44081612190455,165,4,472,64,0.01059322033898305,33.0,5,1,2,8
C12986,0,7,250.47634895336213,35.78233556476602,118,5,337,187,0.020771513353115726,16.857142857142858,1,2,2,5
C12987,0,12,879.9960500043114,73.33300416702595,387,10,461,55,0.026030368763557483,32.25,4,5,5,14
C12988,0,8,674.9746054934408,84.3718256866801,194,4,498,30,0.01606425702811245,24.25,5,2,4,11
C12989,0,7,427.43883456012213,61.06269065144602,217,6,524,3,0.013358778625954198,31.0,2,3,4,9
C12990,0,10,1638.4428768538908,163.84428768538908,302,6,514,11,0.019455252918287938,30.2,1,4,5,10
C12991,0,12,1623.5444060026514,135.29536716688762,335,10,382,142,0.031413612565445025,27.916666666666668,5,5,5,15
C12992,0,11,1618.587682586068,147.14433478055165,316,6,509,4,0.021611001964636542,28.727272727272727,4,4,5,13
C12993,0,10,703.3800146873474,70.33800146873475,149,7,482,35,0.02074688796680498,14.9,5,5,3,13
C12994,0,9,889.326868974615,98.814096552735,237,8,242,115,0.0371900826446281,26.333333333333332,5,4,4,13
C12995,0,5,432.25824955416266,86.45164991083253,121,5,79,180,0.06329113924050633,24.2,4,2,2,8
C12996,0,8,600.1334386754897,75.01667983443622,144,6,331,157,0.02416918429003021,18.0,2,5,4,11
C12997,0,11,842.424083666945,76.5840076060859,230,8,393,83,0.027989821882951654,20.90909090909091,5,5,5,15
C12998,0,8,1490.6675293279893,186.33344116599866,235,7,422,103,0.018957345971563982,29.375,2,4,5,11
C12999,0,13,1073.899529988423,82.60765615295561,282,8,484,10,0.026859504132231406,21.692307692307693,1,5,4,10
C13000,0,2,562.2832897464334,281.1416448732167,71,2,198,207,0.010101010101010102,35.5,3,1,2,6
C13001,0,5,333.03252308801103,66.60650461760221,130,5,247,293,0.020242914979757085,26.0,1,1,1,3
C13002,0,8,407.01778214412957,50.877222768016196,227,6,419,84,0.01909307875894988,28.375,2,4,5,11
C13003,0,4,305.61997981272384,76.40499495318096,80,4,311,51,0.012861736334405145,20.0,4,2,3,9
C13004,0,8,362.0126065521304,45.2515758190163,148,6,477,13,0.016771488469601678,18.5,3,3,1,7
C13005,0,9,1766.5528136880034,196.2836459653337,308,6,443,16,0.020316027088036117,34.22222222222222,5,5,5,15
C13006,0,13,1890.4465262111837,145.41896355470644,342,7,498,35,0.02610441767068273,26.307692307692307,2,5,5,12
C13007,0,10,1586.2718396736518,158.62718396736517,234,6,513,18,0.01949317738791423,23.4,3,5,5,13
C13008,0,5,383.338467260752,76.6676934521504,124,5,506,36,0.009881422924901186,24.8,2,1,1,4
C13009,0,5,318.1824079593578,63.636481591871565,159,4,267,246,0.018726591760299626,31.8,2,2,1,5
C13010,0,11,797.6003820035811,72.50912563668919,276,7,437,60,0.02517162471395881,25.09090909090909,1,5,3,9
C13011,0,7,490.4950359564036,70.07071942234337,188,6,325,155,0.021538461538461538,26.857142857142858,4,3,2,9
C13012,0,3,108.55601692147859,36.1853389738262,60,2,353,2,0.0084985835694051,20.0,4,1,2,7
C13013,0,11,864.8882042995717,78.62620039087015,268,8,423,113,0.026004728132387706,24.363636363636363,1,4,4,9
C13014,0,7,591.5025375355032,84.50036250507188,220,4,438,88,0.01598173515981735,31.428571428571427,5,4,4,13
C13015,0,5,489.440861787989,97.8881723575978,161,5,396,143,0.012626262626262626,32.2,1,1,2,4
C13016,0,7,525.4175991507065,75.05965702152949,122,7,440,2,0.015909090909090907,17.428571428571427,2,2,2,6
C13017,0,8,478.5727879591308,59.82159849489135,151,6,409,75,0.019559902200488997,18.875,5,4,2,11
C13018,0,8,823.1062926397648,102.8882865799706,199,5,486,51,0.01646090534979424,24.875,3,4,4,11
C13019,0,8,1237.885341633416,154.735667704177,237,8,491,37,0.016293279022403257,29.625,2,4,5,11
C13020,0,11,1715.378925557764,155.94353868706946,309,8,444,21,0.024774774774774775,28.09090909090909,4,5,5,14
C13021,0,6,626.0383487156266,104.33972478593778,226,5,417,71,0.014388489208633094,37.666666666666664,3,2,2,7
C13022,0,5,750.517869819438,150.1035739638876,148,5,375,63,0.013333333333333334,29.6,2,3,4,9
C13023,0,10,1088.8279879739175,108.88279879739176,288,5,536,1,0.018656716417910446,28.8,3,4,4,11
C13024,0,8,1086.234819590079,135.77935244875988,265,8,304,178,0.02631578947368421,33.125,2,3,4,9
C13025,0,11,1042.8783804729464,94.80712549754058,293,7,232,137,0.04741379310344827,26.636363636363637,5,5,5,15
C13026,0,7,302.9294905414726,43.27564150592466,153,6,502,38,0.013944223107569721,21.857142857142858,3,2,1,6
C13027,0,5,203.03548053642402,40.607096107284804,86,2,329,172,0.015197568389057751,17.2,4,2,2,8
C13028,0,8,649.1246819363038,81.14058524203797,156,6,448,42,0.017857142857142856,19.5,3,4,3,10
C13029,0,6,837.1661332993065,139.52768888321773,203,6,143,210,0.04195804195804196,33.833333333333336,4,2,5,11
C13030,0,10,1622.039502191258,162.2039502191258,295,5,226,172,0.04424778761061947,29.5,2,4,5,11
C13031,0,6,372.2749931814409,62.045832196906815,187,5,404,39,0.01485148514851485,31.166666666666668,2,3,2,7
C13032,0,6,941.7904608346747,156.96507680577912,136,6,363,80,0.01652892561983471,22.666666666666668,4,3,5,12
C13033,0,7,988.4449102109836,141.20641574442624,197,6,418,37,0.01674641148325359,28.142857142857142,4,2,4,10
C13034,0,3,194.14238372321952,64.71412790773984,59,2,357,118,0.008403361344537815,19.666666666666668,4,1,1,6
C13035,0,5,451.64408301881997,90.328816603764,164,3,238,143,0.02100840336134454,32.8,4,2,2,8
C13036,1,6,869.5373406220187,144.9228901036698,148,5,348,83,0.017241379310344827,24.666666666666668,1,1,3,5
C13037,0,6,578.210361618126,96.36839360302099,114,3,263,234,0.022813688212927757,19.0,2,1,2,5
C13038,0,4,469.0343405840789,117.25858514601973,98,4,396,85,0.010101010101010102,24.5,2,1,2,5
C13039,0,10,744.1817091849198,74.41817091849198,279,7,501,9,0.01996007984031936,27.9,3,5,4,12
C13040,0,10,449.4504700386065,44.94504700386065,139,9,490,41,0.02040816326530612,13.9,5,5,3,13
C13041,1,8,971.374875332758,121.42185941659476,174,5,489,6,0.016359918200409,21.75,1,2,3,6
C13042,0,5,331.7851506993627,66.35703013987253,154,4,335,138,0.014925373134328358,30.8,2,2,5,9
C13043,0,8,859.3742383523288,107.4217797940411,236,7,359,104,0.022284122562674095,29.5,4,5,4,13
C13044,0,7,331.804473174562,47.40063902493743,128,6,272,221,0.025735294117647058,18.285714285714285,4,2,1,7
C13045,0,9,837.3272618053456,93.03636242281618,274,7,501,39,0.017964071856287425,30.444444444444443,5,5,5,15
C13046,0,8,504.2431313009635,63.03039141262044,188,7,483,13,0.016563146997929608,23.5,5,5,3,13
C13047,0,6,804.8340905023118,134.13901508371865,170,5,390,26,0.015384615384615385,28.333333333333332,3,4,4,11
C13048,0,9,887.681821899068,98.6313135443409,199,7,474,41,0.0189873417721519,22.11111111111111,3,4,4,11
C13049,0,10,1200.930981892985,120.0930981892985,291,8,312,61,0.03205128205128205,29.1,5,4,5,14
C13050,0,11,989.7492672067854,89.97720610970777,257,10,393,73,0.027989821882951654,23.363636363636363,2,5,4,11
C13051,0,8,756.6894983098854,94.58618728873567,191,6,462,7,0.017316017316017316,23.875,2,4,3,9
C13052,0,10,894.3705015899556,89.43705015899556,306,6,473,29,0.021141649048625793,30.6,4,4,4,12
C13053,0,13,813.7558116985115,62.5966008998855,286,9,457,48,0.028446389496717725,22.0,2,5,3,10
C13054,0,8,466.2593809246002,58.28242261557502,157,7,389,90,0.02056555269922879,19.625,3,2,4,9
C13055,0,7,575.3187674735549,82.18839535336498,220,5,453,18,0.01545253863134658,31.428571428571427,2,2,2,6
C13056,0,8,404.32999085893005,50.541248857366256,159,5,472,29,0.01694915254237288,19.875,3,5,3,11
C13057,0,7,1003.1511577900039,143.30730825571484,246,5,377,35,0.01856763925729443,35.142857142857146,1,2,5,8
C13058,0,5,200.18143907483392,40.036287814966784,91,4,333,105,0.015015015015015015,18.2,5,3,5,13
C13059,0,6,411.98804878598855,68.66467479766476,151,6,442,78,0.013574660633484163,25.166666666666668,4,2,3,9
C13060,0,5,278.84868033440574,55.76973606688115,111,4,356,91,0.014044943820224719,22.2,5,2,1,8
C13061,0,10,649.019006006532,64.90190060065319,193,8,368,165,0.02717391304347826,19.3,4,5,4,13
C13062,0,7,908.2699777016097,129.75285395737282,212,7,406,38,0.017241379310344827,30.285714285714285,3,2,5,10
C13063,0,12,502.44049907357726,41.87004158946477,213,8,527,12,0.022770398481973434,17.75,1,5,2,8
C13064,1,7,965.0955828322399,137.87079754746284,231,4,313,226,0.022364217252396165,33.0,1,1,3,5
C13065,0,4,215.82536544956895,53.95634136239224,118,2,286,27,0.013986013986013986,29.5,4,1,1,6
C13066,0,6,247.1728027644656,41.19546712741093,98,5,414,49,0.014492753623188406,16.333333333333332,2,1,1,4
C13067,0,9,951.6489234442168,105.73876927157966,226,8,522,10,0.017241379310344827,25.11111111111111,1,4,4,9
C13068,0,11,572.0824788507026,52.0074980773366,235,7,337,43,0.032640949554896145,21.363636363636363,2,4,2,8
C13069,0,8,1368.0321568180125,171.00401960225156,184,5,498,37,0.01606425702811245,23.0,5,3,5,13
C13070,0,12,1443.3967931413758,120.28306609511465,303,8,460,35,0.02608695652173913,25.25,3,5,5,13
C13071,0,11,1094.7006913389796,99.51824466717996,331,9,253,211,0.043478260869565216,30.09090909090909,4,5,5,14
C13072,0,7,497.2870114249013,71.04100163212875,157,4,377,1,0.01856763925729443,22.428571428571427,4,4,2,10
C13073,0,9,955.2577628443063,106.13975142714514,194,7,494,6,0.018218623481781375,21.555555555555557,5,5,5,15
C13074,0,14,1265.7728235097927,90.41234453641377,348,9,485,4,0.0288659793814433,24.857142857142858,1,5,5,11
C13075,0,3,137.669147061397,45.88971568713234,71,3,255,258,0.011764705882352941,23.666666666666668,3,1,1,5
C13076,0,3,405.6406557610758,135.21355192035858,86,3,370,119,0.008108108108108109,28.666666666666668,2,1,1,4
C13077,1,8,743.2885178779642,92.91106473474552,213,8,496,24,0.016129032258064516,26.625,1,2,2,5
C13078,0,7,599.815655516627,85.68795078808957,176,6,479,33,0.014613778705636743,25.142857142857142,2,3,2,7
C13079,0,6,885.0005846783961,147.50009744639934,130,5,505,26,0.011881188118811881,21.666666666666668,5,1,3,9
C13080,0,9,893.1667791018788,99.24075323354208,168,7,499,17,0.018036072144288578,18.666666666666668,3,5,4,12
